retention_1_p30,retention_7_p30,retention_1_p40,retention_1_diff_pp,retention_7_p40,retention_7_diff_pp
44.71129061232145,18.720946968051617,44.471623851110934,-0.23966676121051078,18.2549189533984,-0.4660280146532164
44.896489991906854,18.921668193897716,44.358992657537144,-0.5374973343697131,18.343492661985977,-0.5781755319117399
45.218706146615595,19.168410419060926,44.077190269928735,-1.1415158766868605,18.41375134882959,-0.7546590702313366
44.82050283950357,19.184072201164444,44.73144506883963,-0.08905777066393616,17.96080516740456,-1.2232670337598868
45.05278048958312,19.04274072297152,44.07058496257482,-0.9821955270083005,17.918957666304266,-1.1237830566672518
44.896472521299216,18.729951513212047,44.193383493603704,-0.7030890276955137,18.25531100479551,-0.4746405084165406
44.643246554837795,18.53444973492663,43.968707683497094,-0.6745388713407019,18.011313797218236,-0.5231359377083911
44.972376641523894,18.977052190563374,43.968112842022094,-1.0042637995017978,18.014148835021697,-0.9629033555416749
44.611816666035175,19.153372270512588,44.433125533485025,-0.17869113255015168,18.340321440975348,-0.8130508295372374
44.5911092657524,18.814230696892274,44.07315131606494,-0.5179579496874642,17.987565061460035,-0.8266656354322388
44.982711853710356,18.737517152568067,44.46100042271687,-0.5217114309934823,17.91189351982963,-0.8256236327384397
44.817955526534256,19.080256952720156,44.04781784664322,-0.7701376798910364,18.214883318454813,-0.8653736342653401
44.313118049720174,19.075938632866325,44.965449913437055,0.6523318637168818,18.181005174849204,-0.894933458017122
44.95119640256549,19.221823240749462,44.08638001000016,-0.8648163925653318,18.424734036980848,-0.7970892037686139
44.35998829789184,18.762909271787613,44.32894783798509,-0.031040459906750417,18.014471909422966,-0.7484373623646456
44.89475898608665,19.024651753983836,44.255370009071,-0.639388977015648,17.96040309253823,-1.0642486614456077
44.79625677840515,18.880091067638276,44.2524468639267,-0.5438099144784547,18.23869598864754,-0.6413950789907391
45.08648262760708,18.90673176925113,44.464366560370266,-0.6221160672368165,18.196794776356725,-0.7099369928944055
44.66851671287885,19.030894789978,44.31286326129228,-0.35565345158656836,17.95727890591127,-1.073615884066731
44.837770093871775,19.27055926357649,44.365185419415184,-0.4725846744565887,18.354470149021964,-0.9160891145545302
45.21372056814829,18.924834946380358,44.0793337034562,-1.1343868646920885,18.475626969235993,-0.4492079771443641
44.857492394467755,18.761797285345242,44.14003009052563,-0.7174623039421291,18.678080008107788,-0.08371727723745503
45.001222873612996,19.000250272050266,44.761095301649014,-0.24012757196397727,17.87460302384111,-1.1256472482091522
44.9545576108014,18.776451285077062,44.09685346770698,-0.8577041430944177,18.056337255458008,-0.7201140296190539
45.24047040887353,19.007147506522422,44.08779836912002,-1.152672039753505,18.199952566055753,-0.8071949404666712
44.56245069054824,18.76074135883333,44.28599977294809,-0.2764509176001517,18.490271823161073,-0.27046953567225474
44.82543088998355,18.864301355847548,44.32018991235958,-0.5052409776239719,18.143287186870538,-0.7210141689770105
44.72916515147043,18.953741329386457,43.84539366631952,-0.8837714851509193,18.364589116979786,-0.5891522124066684
44.7558456776023,18.91638818592827,44.344301812111965,-0.41154386549033806,18.15152655740773,-0.7648616285205412
45.00951463768419,18.844058883798443,44.013805634473776,-0.9957090032104099,17.919307204458477,-0.9247516793399663
44.64866145636659,19.00388813255977,44.272991418827814,-0.3756700375387778,18.31548044643807,-0.6884076861217003
45.00950281847621,19.067626763428187,44.387904931569246,-0.621597886906966,18.551334756766664,-0.5162920066615201
44.60676030286761,18.869414540827865,44.5404562301332,-0.0663040727344133,18.29239501753436,-0.5770195232935038
45.189288727037855,18.571535478001884,43.92657905730778,-1.2627096697300777,18.438437466523943,-0.13309801147794176
44.689327318952465,19.00351735082252,44.01696894729511,-0.67235837165735,18.324174745500382,-0.6793426053221363
45.23081462070937,19.18516471257629,43.889788040417415,-1.341026580291954,17.94260821137634,-1.242556501199954
44.67613387957652,18.892324117480218,44.316541266655015,-0.35959261292150546,18.30870555445653,-0.5836185630236856
44.96691180452893,19.30019053068014,44.192065575861974,-0.7748462286669477,18.59687453262534,-0.7033159980547987
44.50126297194865,18.86277622901854,44.08421504818266,-0.4170479237659952,18.40256354055515,-0.4602126884633906
45.124823585211516,18.966962795398032,44.29550411739852,-0.8293194678129945,18.171869711972864,-0.795093083425169
44.75302108590613,18.89595511624194,43.83963699910038,-0.9133840868057519,18.143857471173913,-0.7520976450680256
